Name: RAL Design	
Description: RAL design colors	
0  56  53	RAL 190 20 20
39  77  74	RAL 190 30 15
22  79  75	RAL 190 30 20
0  81  77	RAL 190 30 25
0  82  78	RAL 190 30 30
0  84  79	RAL 190 30 35
75  99  97	RAL 190 40 10
63  101  98	RAL 190 40 15
49  103  99	RAL 190 40 20
29  105  100	RAL 190 40 25
0  107  102	RAL 190 40 30
0  109  103	RAL 190 40 35
0  110  104	RAL 190 40 40
0  112  106	RAL 190 40 45
99  124  121	RAL 190 50 10
88  126  123	RAL 190 50 15
74  129  124	RAL 190 50 20
58  131  125	RAL 190 50 25
36  133  127	RAL 190 50 30
0  135  128	RAL 190 50 35
0  136  129	RAL 190 50 40
0  138  131	RAL 190 50 45
124  150  147	RAL 190 60 10
113  152  149	RAL 190 60 15
100  155  150	RAL 190 60 20
86  157  151	RAL 190 60 25
68  159  153	RAL 190 60 30
42  161  154	RAL 190 60 35
0  163  155	RAL 190 60 40
0  165  157	RAL 190 60 45
150  177  174	RAL 190 70 10
139  179  175	RAL 190 70 15
126  182  177	RAL 190 70 20
112  184  178	RAL 190 70 25
96  186  179	RAL 190 70 30
77  189  181	RAL 190 70 35
177  204  201	RAL 190 80 10
166  207  203	RAL 190 80 15
153  209  204	RAL 190 80 20
140  212  205	RAL 190 80 25
216  229  228	RAL 190 90 05
205  232  229	RAL 190 90 10
29  52  53	RAL 200 20 10
13  54  55	RAL 200 20 15
0  56  58	RAL 200 20 20
0  57  59	RAL 200 20 23
62  73  73	RAL 200 30 05
51  75  76	RAL 200 30 10
38  77  78	RAL 200 30 15
19  79  81	RAL 200 30 20
0  81  83	RAL 200 30 25
0  82  86	RAL 200 30 30
0  83  87	RAL 200 30 33
85  97  97	RAL 200 40 05
74  99  99	RAL 200 40 10
62  101  102	RAL 200 40 15
47  103  105	RAL 200 40 20
24  105  107	RAL 200 40 25
0  107  110	RAL 200 40 30
0  109  113	RAL 200 40 35
0  110  116	RAL 200 40 40
109  122  122	RAL 200 50 05
99  124  124	RAL 200 50 10
87  126  127	RAL 200 50 15
73  128  130	RAL 200 50 20
56  130  133	RAL 200 50 25
29  132  135	RAL 200 50 30
0  134  138	RAL 200 50 35
0  136  141	RAL 200 50 40
0  138  144	RAL 200 50 45
135  147  147	RAL 200 60 05
124  150  150	RAL 200 60 10
112  152  153	RAL 200 60 15
99  155  156	RAL 200 60 20
83  157  159	RAL 200 60 25
64  159  162	RAL 200 60 30
34  161  164	RAL 200 60 35
0  163  167	RAL 200 60 40
161  174  174	RAL 200 70 05
150  176  177	RAL 200 70 10
138  179  180	RAL 200 70 15
125  181  183	RAL 200 70 20
111  184  186	RAL 200 70 25
188  201  201	RAL 200 80 05
178  204  204	RAL 200 80 10
165  207  207	RAL 200 80 15
152  209  210	RAL 200 80 20
138  212  213	RAL 200 80 25
216  229  229	RAL 200 90 05
204  232  232	RAL 200 90 10
221  235  235	RAL 200 92 05
39  77  82	RAL 210 30 15
19  79  86	RAL 210 30 20
0  80  89	RAL 210 30 25
0  82  93	RAL 210 30 30
75  99  102	RAL 210 40 10
63  101  106	RAL 210 40 15
47  103  110	RAL 210 40 20
24  105  114	RAL 210 40 25
0  106  118	RAL 210 40 30
0  108  122	RAL 210 40 35
0  109  124	RAL 210 40 38
99  124  127	RAL 210 50 10
87  126  131	RAL 210 50 15
73  128  135	RAL 210 50 20
56  130  139	RAL 210 50 25
28  132  144	RAL 210 50 30
0  134  148	RAL 210 50 35
0  135  152	RAL 210 50 40
0  137  156	RAL 210 50 45
124  149  153	RAL 210 60 10
112  152  157	RAL 210 60 15
99  154  161	RAL 210 60 20
84  156  166	RAL 210 60 25
64  158  170	RAL 210 60 30
32  160  174	RAL 210 60 35
0  162  179	RAL 210 60 40
150  176  180	RAL 210 70 10
139  179  184	RAL 210 70 15
126  181  189	RAL 210 70 20
111  183  193	RAL 210 70 25
94  185  197	RAL 210 70 30
72  187  202	RAL 210 70 35
177  204  207	RAL 210 80 10
165  206  212	RAL 210 80 15
153  209  216	RAL 210 80 20
138  211  221	RAL 210 80 25
216  229  231	RAL 210 90 05
205  232  235	RAL 210 90 10
40  50  53	RAL 220 20 05
15  53  62	RAL 220 20 15
0  55  67	RAL 220 20 20
62  73  75	RAL 220 30 05
52  74  80	RAL 220 30 10
40  76  85	RAL 220 30 15
21  78  90	RAL 220 30 20
0  79  95	RAL 220 30 25
0  81  100	RAL 220 30 30
85  96  99	RAL 220 40 05
76  98  104	RAL 220 40 10
64  100  110	RAL 220 40 15
49  102  115	RAL 220 40 20
27  104  120	RAL 220 40 25
0  105  125	RAL 220 40 30
0  107  130	RAL 220 40 35
0  108  136	RAL 220 40 40
110  121  124	RAL 220 50 05
100  123  130	RAL 220 50 10
89  125  135	RAL 220 50 15
75  127  140	RAL 220 50 20
58  129  146	RAL 220 50 25
33  131  151	RAL 220 50 30
0  132  156	RAL 220 50 35
0  134  162	RAL 220 50 40
135  147  150	RAL 220 60 05
125  149  156	RAL 220 60 10
114  151  161	RAL 220 60 15
101  153  167	RAL 220 60 20
86  155  172	RAL 220 60 25
67  157  178	RAL 220 60 30
39  159  183	RAL 220 60 35
0  161  189	RAL 220 60 40
161  173  177	RAL 220 70 05
151  176  182	RAL 220 70 10
140  178  188	RAL 220 70 15
128  180  194	RAL 220 70 20
114  182  199	RAL 220 70 25
97  184  205	RAL 220 70 30
76  186  211	RAL 220 70 35
189  201  204	RAL 220 80 05
178  203  210	RAL 220 80 10
167  205  216	RAL 220 80 15
155  208  222	RAL 220 80 20
141  210  228	RAL 220 80 25
216  229  232	RAL 220 90 05
222  235  238	RAL 220 92 05
32  51  59	RAL 230 20 10
0  54  70	RAL 230 20 20
42  76  88	RAL 230 30 15
26  77  94	RAL 230 30 20
0  78  100	RAL 230 30 25
77  98  106	RAL 230 40 10
66  99  113	RAL 230 40 15
53  101  119	RAL 230 40 20
34  103  125	RAL 230 40 25
0  104  131	RAL 230 40 30
0  106  138	RAL 230 40 35
0  107  144	RAL 230 40 40
101  123  132	RAL 230 50 10
91  124  138	RAL 230 50 15
79  126  144	RAL 230 50 20
64  128  151	RAL 230 50 25
42  129  157	RAL 230 50 30
0  131  164	RAL 230 50 35
0  132  170	RAL 230 50 40
127  148  158	RAL 230 60 10
116  150  164	RAL 230 60 15
105  152  171	RAL 230 60 20
91  154  178	RAL 230 60 25
74  156  184	RAL 230 60 30
51  157  191	RAL 230 60 35
0  159  198	RAL 230 60 40
153  175  185	RAL 230 70 10
142  177  191	RAL 230 70 15
131  179  198	RAL 230 70 20
118  181  205	RAL 230 70 25
103  182  212	RAL 230 70 30
180  202  212	RAL 230 80 10
169  204  219	RAL 230 80 15
158  206  226	RAL 230 80 20
217  228  233	RAL 230 90 05
22  52  67	RAL 240 20 15
1  53  73	RAL 240 20 20
0  54  76	RAL 240 20 22
64  72  77	RAL 240 30 05
56  73  84	RAL 240 30 10
46  75  91	RAL 240 30 15
33  76  97	RAL 240 30 20
7  77  104	RAL 240 30 25
0  78  111	RAL 240 30 30
0  80  118	RAL 240 30 35
87  96  101	RAL 240 40 05
79  97  108	RAL 240 40 10
70  99  115	RAL 240 40 15
58  100  122	RAL 240 40 20
43  101  129	RAL 240 40 25
17  103  136	RAL 240 40 30
0  104  143	RAL 240 40 35
0  105  151	RAL 240 40 40
112  120  126	RAL 240 50 05
103  122  133	RAL 240 50 10
94  123  141	RAL 240 50 15
84  125  148	RAL 240 50 20
71  126  155	RAL 240 50 25
54  128  163	RAL 240 50 30
27  129  170	RAL 240 50 35
0  130  177	RAL 240 50 40
137  146  152	RAL 240 60 05
129  148  160	RAL 240 60 10
120  149  167	RAL 240 60 15
109  151  175	RAL 240 60 20
98  152  182	RAL 240 60 25
84  154  190	RAL 240 60 30
65  155  197	RAL 240 60 35
37  157  205	RAL 240 60 40
163  173  179	RAL 240 70 05
155  174  187	RAL 240 70 10
146  176  194	RAL 240 70 15
136  177  202	RAL 240 70 20
125  179  210	RAL 240 70 25
112  181  218	RAL 240 70 30
190  200  206	RAL 240 80 05
182  202  214	RAL 240 80 10
173  203  222	RAL 240 80 15
163  205  230	RAL 240 80 20
218  228  234	RAL 240 90 05
12  52  76	RAL 250 20 20
0  53  83	RAL 250 20 25
50  74  92	RAL 250 30 15
40  75  100	RAL 250 30 20
24  76  107	RAL 250 30 25
0  77  114	RAL 250 30 30
82  96  109	RAL 250 40 10
74  97  117	RAL 250 40 15
65  99  125	RAL 250 40 20
53  100  132	RAL 250 40 25
37  101  140	RAL 250 40 30
1  102  148	RAL 250 40 35
0  103  156	RAL 250 40 40
106  121  135	RAL 250 50 10
98  122  143	RAL 250 50 15
90  123  151	RAL 250 50 20
79  124  159	RAL 250 50 25
67  126  167	RAL 250 50 30
50  127  175	RAL 250 50 35
19  128  183	RAL 250 50 40
131  147  161	RAL 250 60 10
124  148  169	RAL 250 60 15
115  149  177	RAL 250 60 20
106  150  186	RAL 250 60 25
95  151  194	RAL 250 60 30
81  153  202	RAL 250 60 35
63  154  210	RAL 250 60 40
158  173  188	RAL 250 70 10
150  175  196	RAL 250 70 15
142  176  205	RAL 250 70 20
133  177  213	RAL 250 70 25
122  178  222	RAL 250 70 30
185  201  216	RAL 250 80 10
177  202  224	RAL 250 80 15
169  203  233	RAL 250 80 20
220  228  235	RAL 250 90 05
225  233  241	RAL 250 92 05
44  49  55	RAL 260 20 05
39  49  63	RAL 260 20 10
32  50  70	RAL 260 20 15
23  51  77	RAL 260 20 20
66  71  78	RAL 260 30 05
61  72  86	RAL 260 30 10
55  73  93	RAL 260 30 15
47  73  101	RAL 260 30 20
37  74  109	RAL 260 30 25
22  75  117	RAL 260 30 30
0  75  124	RAL 260 30 35
90  95  102	RAL 260 40 05
85  96  110	RAL 260 40 10
79  96  118	RAL 260 40 15
72  97  126	RAL 260 40 20
63  98  134	RAL 260 40 25
53  98  142	RAL 260 40 30
38  99  151	RAL 260 40 35
8  100  159	RAL 260 40 40
0  101  167	RAL 260 40 45
114  120  127	RAL 260 50 05
109  120  136	RAL 260 50 10
103  121  144	RAL 260 50 15
97  122  152	RAL 260 50 20
89  122  161	RAL 260 50 25
80  123  169	RAL 260 50 30
69  124  177	RAL 260 50 35
54  125  186	RAL 260 50 40
140  145  153	RAL 260 60 05
134  146  162	RAL 260 60 10
129  147  170	RAL 260 60 15
122  147  179	RAL 260 60 20
115  148  188	RAL 260 60 25
107  149  196	RAL 260 60 30
97  150  205	RAL 260 60 35
166  172  180	RAL 260 70 05
161  173  189	RAL 260 70 10
155  173  198	RAL 260 70 15
149  174  207	RAL 260 70 20
141  175  216	RAL 260 70 25
193  199  207	RAL 260 80 05
188  200  217	RAL 260 80 10
182  201  226	RAL 260 80 15
221  227  236	RAL 260 90 05
31  49  78	RAL 270 20 20
23  50  85	RAL 270 20 25
12  50  91	RAL 270 20 29
60  71  94	RAL 270 30 15
55  72  102	RAL 270 30 20
49  72  110	RAL 270 30 25
40  72  117	RAL 270 30 30
29  73  125	RAL 270 30 35
5  73  133	RAL 270 30 40
84  95  119	RAL 270 40 15
79  95  127	RAL 270 40 20
73  95  135	RAL 270 40 25
67  96  143	RAL 270 40 30
58  96  152	RAL 270 40 35
48  96  160	RAL 270 40 40
112  119  136	RAL 270 50 10
108  120  144	RAL 270 50 15
104  120  153	RAL 270 50 20
99  120  161	RAL 270 50 25
93  120  170	RAL 270 50 30
86  121  179	RAL 270 50 35
77  121  187	RAL 270 50 40
138  145  162	RAL 270 60 10
134  145  171	RAL 270 60 15
129  146  180	RAL 270 60 20
124  146  188	RAL 270 60 25
119  146  197	RAL 270 60 30
112  146  206	RAL 270 60 35
164  172  189	RAL 270 70 10
160  172  198	RAL 270 70 15
156  172  207	RAL 270 70 20
160  172  198	RAL 270 70 25
191  199  217	RAL 270 80 10
187  199  226	RAL 270 80 15
223  227  236	RAL 270 90 05
43  48  70	RAL 280 20 15
39  48  77	RAL 280 20 20
35  47  85	RAL 280 20 25
29  47  92	RAL 280 20 30
69  70  78	RAL 280 30 05
67  70  86	RAL 280 30 10
65  70  94	RAL 280 30 15
62  70  101	RAL 280 30 20
59  70  109	RAL 280 30 25
55  69  117	RAL 280 30 30
49  69  125	RAL 280 30 35
42  69  133	RAL 280 30 40
93  94  102	RAL 280 40 05
91  94  110	RAL 280 40 10
89  94  118	RAL 280 40 15
86  93  126	RAL 280 40 20
83  93  135	RAL 280 40 25
79  93  143	RAL 280 40 30
75  93  151	RAL 280 40 35
70  93  159	RAL 280 40 40
64  93  167	RAL 280 40 45
117  119  127	RAL 280 50 05
116  118  136	RAL 280 50 10
113  118  144	RAL 280 50 15
111  118  152	RAL 280 50 20
108  118  161	RAL 280 50 25
105  118  169	RAL 280 50 30
101  117  178	RAL 280 50 35
97  117  186	RAL 280 50 40
143  144  153	RAL 280 60 05
141  144  162	RAL 280 60 10
139  144  171	RAL 280 60 15
137  143  179	RAL 280 60 20
134  143  188	RAL 280 60 25
131  143  197	RAL 280 60 30
127  143  205	RAL 280 60 35
169  171  180	RAL 280 70 05
168  170  189	RAL 280 70 10
166  170  198	RAL 280 70 15
163  170  207	RAL 280 70 20
161  170  216	RAL 280 70 25
197  198  208	RAL 280 80 05
195  198  217	RAL 280 80 10
193  197  226	RAL 280 80 15
225  226  236	RAL 280 90 05
48  47  62	RAL 290 20 10
46  46  76	RAL 290 20 20
45  45  83	RAL 290 20 25
43  44  90	RAL 290 20 30
40  44  97	RAL 290 20 35
70  69  93	RAL 290 30 15
69  68  100	RAL 290 30 20
68  67  107	RAL 290 30 25
67  67  115	RAL 290 30 30
65  66  122	RAL 290 30 35
62  65  130	RAL 290 30 40
94  93  110	RAL 290 40 10
94  92  117	RAL 290 40 15
93  91  125	RAL 290 40 20
92  91  133	RAL 290 40 25
91  90  141	RAL 290 40 30
90  89  148	RAL 290 40 35
88  88  156	RAL 290 40 40
85  88  164	RAL 290 40 45
119  117  135	RAL 290 50 10
119  117  143	RAL 290 50 15
118  116  151	RAL 290 50 20
118  115  159	RAL 290 50 25
117  114  167	RAL 290 50 30
115  114  175	RAL 290 50 35
114  113  183	RAL 290 50 40
145  143  161	RAL 290 60 10
144  142  169	RAL 290 60 15
144  141  178	RAL 290 60 20
143  141  186	RAL 290 60 25
143  140  194	RAL 290 60 30
142  139  203	RAL 290 60 35
171  169  188	RAL 290 70 10
171  169  197	RAL 290 70 15
171  168  205	RAL 290 70 20
170  167  214	RAL 290 70 25
199  197  216	RAL 290 80 10
198  196  225	RAL 290 80 15
227  225  235	RAL 290 90 05
232  231  241	RAL 290 92 05
50  47  55	RAL 300 20 05
52  45  67	RAL 300 20 15
53  44  74	RAL 300 20 20
53  43  80	RAL 300 20 25
54  41  87	RAL 300 20 30
72  70  77	RAL 300 30 05
74  68  84	RAL 300 30 10
75  67  91	RAL 300 30 15
76  66  98	RAL 300 30 20
77  65  105	RAL 300 30 25
77  63  111	RAL 300 30 30
78  62  118	RAL 300 30 35
78  61  125	RAL 300 30 40
96  93  101	RAL 300 40 05
97  92  108	RAL 300 40 10
99  91  116	RAL 300 40 15
100  89  123	RAL 300 40 20
101  88  130	RAL 300 40 25
102  87  137	RAL 300 40 30
102  85  144	RAL 300 40 35
103  84  151	RAL 300 40 40
103  83  159	RAL 300 40 45
121  118  126	RAL 300 50 05
122  116  134	RAL 300 50 10
124  115  141	RAL 300 50 15
125  114  149	RAL 300 50 20
126  113  156	RAL 300 50 25
127  111  163	RAL 300 50 30
128  110  171	RAL 300 50 35
129  108  178	RAL 300 50 40
146  143  152	RAL 300 60 05
148  142  160	RAL 300 60 10
150  141  168	RAL 300 60 15
151  139  175	RAL 300 60 20
152  138  183	RAL 300 60 25
154  137  191	RAL 300 60 30
155  135  198	RAL 300 60 35
173  170  179	RAL 300 70 05
175  168  187	RAL 300 70 10
176  167  195	RAL 300 70 15
178  166  203	RAL 300 70 20
179  164  211	RAL 300 70 25
200  197  206	RAL 300 80 05
202  196  215	RAL 300 80 10
204  194  223	RAL 300 80 15
228  225  235	RAL 300 90 05
58  42  71	RAL 310 20 20
61  40  77	RAL 310 20 25
62  38  82	RAL 310 20 30
79  66  89	RAL 310 30 15
82  64  95	RAL 310 30 20
84  62  101	RAL 310 30 25
86  60  107	RAL 310 30 30
89  58  113	RAL 310 30 35
91  56  119	RAL 310 30 40
100  91  107	RAL 310 40 10
103  89  113	RAL 310 40 15
106  87  120	RAL 310 40 20
109  86  126	RAL 310 40 25
111  84  132	RAL 310 40 30
114  82  139	RAL 310 40 35
116  79  145	RAL 310 40 40
125  116  132	RAL 310 50 10
129  114  139	RAL 310 50 15
131  112  145	RAL 310 50 20
134  110  152	RAL 310 50 25
137  108  158	RAL 310 50 30
140  106  165	RAL 310 50 35
142  104  172	RAL 310 50 40
151  141  158	RAL 310 60 10
155  139  165	RAL 310 60 15
158  137  172	RAL 310 60 20
161  135  179	RAL 310 60 25
164  133  186	RAL 310 60 30
166  131  192	RAL 310 60 35
178  167  185	RAL 310 70 10
181  166  192	RAL 310 70 15
185  164  199	RAL 310 70 20
188  162  206	RAL 310 70 25
206  195  213	RAL 310 80 10
209  193  220	RAL 310 80 15
230  224  234	RAL 310 90 05
56  45  58	RAL 320 20 10
60  42  63	RAL 320 20 15
63  40  67	RAL 320 20 20
67  37  72	RAL 320 20 25
75  69  76	RAL 320 30 05
79  67  81	RAL 320 30 10
83  65  86	RAL 320 30 15
87  62  91	RAL 320 30 20
91  60  96	RAL 320 30 25
94  57  101	RAL 320 30 30
98  54  106	RAL 320 30 35
99  53  108	RAL 320 30 37
99  92  100	RAL 320 40 05
103  90  105	RAL 320 40 10
107  88  110	RAL 320 40 15
112  86  116	RAL 320 40 20
116  83  121	RAL 320 40 25
119  81  126	RAL 320 40 30
123  78  132	RAL 320 40 35
127  75  137	RAL 320 40 40
124  117  125	RAL 320 50 05
128  115  130	RAL 320 50 10
133  113  136	RAL 320 50 15
137  110  141	RAL 320 50 20
141  108  147	RAL 320 50 25
146  105  152	RAL 320 50 30
150  102  158	RAL 320 50 35
153  100  162	RAL 320 50 39
150  142  150	RAL 320 60 05
154  140  156	RAL 320 60 10
159  138  162	RAL 320 60 15
164  136  168	RAL 320 60 20
168  133  173	RAL 320 60 25
172  131  179	RAL 320 60 30
177  128  185	RAL 320 60 35
176  169  177	RAL 320 70 05
181  167  183	RAL 320 70 10
186  164  189	RAL 320 70 15
191  162  195	RAL 320 70 20
195  159  201	RAL 320 70 25
204  196  204	RAL 320 80 05
209  194  211	RAL 320 80 10
214  191  217	RAL 320 80 15
232  224  233	RAL 320 90 05
67  38  63	RAL 330 20 20
72  35  67	RAL 330 20 25
86  64  83	RAL 330 30 15
91  61  87	RAL 330 30 20
96  58  91	RAL 330 30 25
101  54  95	RAL 330 30 30
105  50  99	RAL 330 30 35
110  46  103	RAL 330 30 40
106  90  103	RAL 330 40 10
111  87  107	RAL 330 40 15
116  84  111	RAL 330 40 20
121  81  115	RAL 330 40 25
126  78  119	RAL 330 40 30
131  74  124	RAL 330 40 35
136  71  128	RAL 330 40 40
141  66  132	RAL 330 40 45
131  114  128	RAL 330 50 10
137  111  132	RAL 330 50 15
142  109  136	RAL 330 50 20
147  106  141	RAL 330 50 25
153  103  145	RAL 330 50 30
158  99  150	RAL 330 50 35
163  96  154	RAL 330 50 40
157  140  154	RAL 330 60 10
163  137  158	RAL 330 60 15
169  134  163	RAL 330 60 20
174  131  167	RAL 330 60 25
180  128  172	RAL 330 60 30
185  125  176	RAL 330 60 35
191  121  181	RAL 330 60 40
184  166  180	RAL 330 70 10
190  163  185	RAL 330 70 15
196  160  190	RAL 330 70 20
202  157  195	RAL 330 70 25
208  154  199	RAL 330 70 30
212  193  208	RAL 330 80 10
218  190  213	RAL 330 80 15
224  187  218	RAL 330 80 20
233  224  231	RAL 330 90 05
54  46  51	RAL 340 20 05
65  41  56	RAL 340 20 15
71  37  59	RAL 340 20 20
76  33  61	RAL 340 20 25
77  68  73	RAL 340 30 05
83  66  76	RAL 340 30 10
89  63  79	RAL 340 30 15
95  60  82	RAL 340 30 20
100  56  85	RAL 340 30 25
106  52  87	RAL 340 30 30
111  47  90	RAL 340 30 35
114  44  92	RAL 340 30 40
101  92  97	RAL 340 40 05
108  89  100	RAL 340 40 10
114  86  103	RAL 340 40 15
120  83  106	RAL 340 40 20
126  80  109	RAL 340 40 25
132  76  112	RAL 340 40 30
138  72  115	RAL 340 40 35
143  67  118	RAL 340 40 40
149  62  121	RAL 340 40 45
126  116  122	RAL 340 50 05
133  114  125	RAL 340 50 10
140  111  128	RAL 340 50 15
146  107  131	RAL 340 50 20
152  104  134	RAL 340 50 25
159  100  137	RAL 340 50 30
165  97  140	RAL 340 50 35
171  92  143	RAL 340 50 40
176  88  147	RAL 340 50 45
152  142  148	RAL 340 60 05
159  139  151	RAL 340 60 10
166  136  154	RAL 340 60 15
173  133  157	RAL 340 60 20
180  130  160	RAL 340 60 25
186  126  164	RAL 340 60 30
192  122  167	RAL 340 60 35
199  118  170	RAL 340 60 40
179  168  174	RAL 340 70 05
186  165  178	RAL 340 70 10
193  162  181	RAL 340 70 15
200  159  184	RAL 340 70 20
207  156  187	RAL 340 70 25
214  152  191	RAL 340 70 30
221  149  194	RAL 340 70 35
206  196  202	RAL 340 80 05
214  193  205	RAL 340 80 10
221  189  208	RAL 340 80 15
229  186  212	RAL 340 80 20
234  223  230	RAL 340 90 05
240  229  236	RAL 340 92 05
61  43  51	RAL 350 20 10
73  36  54	RAL 350 20 20
79  32  55	RAL 350 20 25
84  27  57	RAL 350 20 30
91  62  75	RAL 350 30 15
98  59  77	RAL 350 30 20
104  55  78	RAL 350 30 25
110  50  80	RAL 350 30 30
115  45  81	RAL 350 30 35
121  39  83	RAL 350 30 40
109  89  97	RAL 350 40 10
116  86  99	RAL 350 40 15
123  82  101	RAL 350 40 20
129  78  102	RAL 350 40 25
136  74  104	RAL 350 40 30
142  70  105	RAL 350 40 35
148  65  107	RAL 350 40 40
154  59  109	RAL 350 40 45
160  52  110	RAL 350 40 50
135  113  122	RAL 350 50 10
142  110  124	RAL 350 50 15
149  107  126	RAL 350 50 20
156  103  127	RAL 350 50 25
163  99  129	RAL 350 50 30
170  95  131	RAL 350 50 35
176  90  132	RAL 350 50 40
182  85  134	RAL 350 50 45
189  79  136	RAL 350 50 50
161  139  148	RAL 350 60 10
169  135  150	RAL 350 60 15
176  132  151	RAL 350 60 20
183  128  153	RAL 350 60 25
191  125  155	RAL 350 60 30
198  120  157	RAL 350 60 35
204  116  158	RAL 350 60 40
211  111  160	RAL 350 60 45
188  165  175	RAL 350 70 10
196  162  176	RAL 350 70 15
204  158  178	RAL 350 70 20
211  155  180	RAL 350 70 25
219  151  182	RAL 350 70 30
226  147  184	RAL 350 70 35
216  192  202	RAL 350 80 10
224  189  204	RAL 350 80 15
232  185  206	RAL 350 80 20
235  223  228	RAL 350 90 05
69  40  49	RAL 360 20 15
78  68  71	RAL 360 30 05
86  65  71	RAL 360 30 10
93  62  71	RAL 360 30 15
99  58  71	RAL 360 30 20
106  54  72	RAL 360 30 25
112  50  72	RAL 360 30 30
118  44  72	RAL 360 30 35
124  38  72	RAL 360 30 40
102  91  94	RAL 360 40 05
110  89  95	RAL 360 40 10
118  85  95	RAL 360 40 15
125  82  95	RAL 360 40 20
132  78  95	RAL 360 40 25
138  74  96	RAL 360 40 30
145  69  96	RAL 360 40 35
151  64  96	RAL 360 40 40
158  57  96	RAL 360 40 45
164  50  97	RAL 360 40 50
128  116  119	RAL 360 50 05
136  113  119	RAL 360 50 10
144  110  120	RAL 360 50 15
151  106  120	RAL 360 50 20
158  102  120	RAL 360 50 25
166  98  120	RAL 360 50 30
173  94  121	RAL 360 50 35
179  89  121	RAL 360 50 40
186  84  121	RAL 360 50 45
193  78  121	RAL 360 50 50
153  142  145	RAL 360 60 05
162  139  145	RAL 360 60 10
170  135  145	RAL 360 60 15
178  132  145	RAL 360 60 20
186  128  146	RAL 360 60 25
180  168  171	RAL 360 70 05
189  165  171	RAL 360 70 10
198  162  172	RAL 360 70 15
208  195  199	RAL 360 80 05
217  192  199	RAL 360 80 10
236  223  227	RAL 360 90 05
242  229  232	RAL 360 92 05
